Datetime,Open,High,Low,Close,Volume,openinterest
2019-9-14 8:00:00,10344.13,10419.99,10222.33,10335.02,23621.53352,
2019-9-15 8:00:00,10332.81,10360,10252.15,10302.01,18047.65401,
2019-9-16 8:00:00,10303.34,10355,10078,10251.31,28971.40166,
2019-9-17 8:00:00,10249.68,10275,10128.01,10187.82,22914.32456,
2019-9-18 8:00:00,10187.48,10258.02,10100,10156.99,24250.2493,
2019-9-19 8:00:00,10156.41,10325,9653,10244.29,44826.28258,
2019-9-20 8:00:00,10243.7,10281,10061.39,10168.59,25088.49107,
2019-9-21 8:00:00,10167.92,10176.7,9900,9986.39,20544.1752,
2019-9-22 8:00:00,9985.15,10089,9853.97,10028.87,22049.27526,
2019-9-23 8:00:00,10028.05,10049.99,9615.77,9702.25,31937.23236,
2019-9-24 8:00:00,9702.2,9794.99,7800,8493.14,94007.3452,
2019-9-25 8:00:00,8497.55,8730,8215.64,8430.05,60783.89226,
2019-9-26 8:00:00,8430.05,8465.99,7750,8063.73,67930.85375,
2019-9-27 8:00:00,8063.49,8265,7852.15,8177.91,43882.92463,
2019-9-28 8:00:00,8177.47,8315,8001.09,8198.81,34473.60517,
2019-9-29 8:00:00,8199.38,8229.13,7890,8043.82,31544.21139,
2019-9-30 8:00:00,8043.04,8337.26,7710,8289.34,55865.48726,
2019-10-1 8:00:00,8289.97,8500,8173.05,8292.44,43472.41809,
2019-10-2 8:00:00,8292.67,8373.91,8151.22,8359.94,26243.38664,
2019-10-3 8:00:00,8360,8393,8060,8223.96,30488.28406,
2019-10-4 8:00:00,8224.43,8232.41,8005,8137.13,26476.3304,
2019-10-5 8:00:00,8137.09,8183.41,8012.98,8126.19,21907.61556,
2019-10-6 8:00:00,8127.55,8153.87,7785,7854.25,34676.10405,
2019-10-7 8:00:00,7855.3,8299.92,7762,8190.09,52202.0723,
2019-10-8 8:00:00,8190.82,8325,8088.75,8168.39,35452.65742,
2019-10-9 8:00:00,8170.79,8670,8115,8560.74,55038.70438,
2019-10-10 8:00:00,8562.15,8644,8414.52,8558.03,39137.94617,
2019-10-11 8:00:00,8557.82,8779.51,8212.38,8258.5,50405.28442,
2019-10-12 8:00:00,8257.95,8400,8250,8300.09,21339.3341,
2019-10-13 8:00:00,8301.98,8451.37,8160,8275.01,27840.73995,
2019-10-14 8:00:00,8275.24,8388.85,8203,8348.2,29810.66325,
2019-10-15 8:00:00,8346.86,8403,8090,8159.29,32773.06248,
2019-10-16 8:00:00,8159.3,8181.16,7917,7991.74,34733.59397,
2019-10-17 8:00:00,7995.02,8124.92,7929.03,8070.58,29656.94916,
2019-10-18 8:00:00,8070.71,8115,7816.01,7947.01,31353.18142,
2019-10-19 8:00:00,7946.89,8098.1,7866.92,7948.01,26627.88939,
2019-10-20 8:00:00,7949.87,8297,7870,8223.35,34286.45265,
2019-10-21 8:00:00,8223.35,8333,8142.03,8197.27,30448.67954,
2019-10-22 8:00:00,8197.28,8297.99,8000,8020,34651.82866,
2019-10-23 8:00:00,8020.06,8047.59,7300,7466.62,63897.4571,
2019-10-24 8:00:00,7468.47,7503.68,7337.99,7412.41,32714.38326,
2019-10-25 8:00:00,7412.41,8799,7361,8655.02,90748.21817,
2019-10-26 8:00:00,8655.88,10370,8470.38,9230,162588.5854,
2019-10-27 8:00:00,9230,9794.98,9074.34,9529.93,93833.5416,
2019-10-28 8:00:00,9528.23,9902.1,9160,9205.14,80174.21732,
2019-10-29 8:00:00,9204.45,9550,9072,9407.62,64158.46245,
2019-10-30 8:00:00,9407.62,9409.84,9001.01,9154.72,55241.78643,
2019-10-31 8:00:00,9154.02,9405,8913,9140.85,54376.0249,
2019-11-1 8:00:00,9140.86,9279,9030,9231.61,43594.81412,
2019-11-2 8:00:00,9231.4,9373.74,9186.21,9289.52,28923.06083,
2019-11-3 8:00:00,9289.85,9362.57,9066.14,9194.71,27894.37828,
2019-11-4 8:00:00,9196.46,9513.68,9115.84,9393.35,45894.45628,
2019-11-5 8:00:00,9392.4,9454.95,9175.76,9308.66,45935.87367,
2019-11-6 8:00:00,9307.73,9440.91,9250.01,9339.05,37336.17037,
2019-11-7 8:00:00,9339.16,9375,9101,9216.2,39117.47085,
2019-11-8 8:00:00,9214,9261,8696,8773.73,62107.28924,
2019-11-9 8:00:00,8773.74,8880,8724.88,8809.41,29469.48141,
2019-11-10 8:00:00,8809.18,9147.19,8750,9039.47,34422.0298,
2019-11-11 8:00:00,9040.16,9072.32,8618.68,8733.27,44888.05354,
2019-11-12 8:00:00,8733.36,8888,8567.6,8821.94,40366.62947,
2019-11-13 8:00:00,8821.91,8844.99,8702,8777.12,26810.11692,
2019-11-14 8:00:00,8777.54,8800,8582.6,8646.68,33468.46896,
2019-11-15 8:00:00,8646.38,8790,8400,8471.73,46087.41775,
2019-11-16 8:00:00,8471.62,8543,8400,8491.02,20902.29975,
2019-11-17 8:00:00,8490.74,8635,8350.68,8502.4,27009.03708,
2019-11-18 8:00:00,8502.87,8503.52,8060,8187.17,43017.69094,
2019-11-19 8:00:00,8186.5,8218.63,8003,8133.64,43556.06103,
2019-11-20 8:00:00,8133.83,8264.29,8038.4,8098.01,32466.23098,
2019-11-21 8:00:00,8098.56,8134.73,7500,7627.74,58418.78026,
2019-11-22 8:00:00,7627.79,7750,6790,7268.23,126603.1403,
2019-11-23 8:00:00,7268.23,7344.48,7080.01,7311.57,50449.89476,
2019-11-24 8:00:00,7311.1,7330.39,6861,6903.28,67890.20648,
2019-11-25 8:00:00,6900.23,7377.69,6515,7109.57,119645.7352,
2019-11-26 8:00:00,7109.99,7340,7017.48,7156.14,65722.39769,
2019-11-27 8:00:00,7154.75,7655,6840,7508.52,92452.87349,
2019-11-28 8:00:00,7507.9,7643,7360,7419.49,56933.98111,
2019-11-29 8:00:00,7418.52,7850,7362.3,7739.68,60745.30087,
2019-11-30 8:00:00,7740.99,7810,7441,7541.89,46989.43362,
2019-12-1 8:00:00,7540.63,7541.85,7210,7390.89,60769.34231,
2019-12-2 8:00:00,7391.5,7420.56,7151.1,7294.28,46330.25604,
2019-12-3 8:00:00,7294.42,7400,7241.35,7292.71,33149.47749,
2019-12-4 8:00:00,7292.71,7750,7067,7194.32,83147.14914,
2019-12-5 8:00:00,7194.59,7485,7150,7389,59306.67886,
2019-12-6 8:00:00,7389,7590.03,7305,7527.47,48189.08794,
2019-12-7 8:00:00,7527.8,7619.62,7470.16,7488.21,31498.68417,
2019-12-8 8:00:00,7487.31,7564,7374.86,7510.11,29856.89763,
2019-12-9 8:00:00,7510.11,7650,7273,7338.64,46621.88749,
2019-12-10 8:00:00,7338.64,7407.6,7157.1,7224.13,49723.76214,
2019-12-11 8:00:00,7224.15,7275.5,7125.66,7210,30093.09194,
2019-12-12 8:00:00,7210,7295,7080.3,7198.08,42288.60093,
2019-12-13 8:00:00,7197.76,7309.05,7190.76,7258.48,27609.8738,
2019-12-14 8:00:00,7257.37,7271.77,7012,7064.05,29561.98597,
2019-12-15 8:00:00,7064.14,7200.3,7008.35,7118.59,26395.77814,
2019-12-16 8:00:00,7119.6,7150,6836,6891.72,43863.99306,
2019-12-17 8:00:00,6891.44,6942.21,6560,6623.82,53865.06993,
2019-12-18 8:00:00,6623.84,7440,6435,7277.83,95636.65125,
2019-12-19 8:00:00,7277.83,7380,7038.31,7150.3,55509.04908,
2019-12-20 8:00:00,7151.31,7220,7079.5,7187.83,32132.06921,
2019-12-21 8:00:00,7188.01,7190.58,7105,7132.75,19467.17403,
2019-12-22 8:00:00,7131.59,7518.54,7122.47,7501.44,39137.45515,
2019-12-23 8:00:00,7500.71,7695.38,7265.84,7317.09,68051.9972,
2019-12-24 8:00:00,7317.3,7436.68,7157.04,7255.77,43629.49419,
2019-12-25 8:00:00,7255.77,7271.77,7128.86,7204.63,27492.04432,
2019-12-26 8:00:00,7205.01,7435,7157.12,7202,36259.76108,
2019-12-27 8:00:00,7202,7275.86,7076.42,7254.74,33642.70186,
2019-12-28 8:00:00,7254.77,7365.01,7238.67,7316.14,26848.9822,
2019-12-29 8:00:00,7315.36,7528.45,7288,7388.24,31387.10609,
2019-12-30 8:00:00,7388.43,7408.24,7220,7246,29605.91178,
2019-12-31 8:00:00,7246,7320,7145.01,7195.23,25954.45353,
2020-1-1 8:00:00,7195.24,7255,7175.15,7200.85,16792.38817,
2020-1-2 8:00:00,7200.77,7212.5,6924.74,6965.71,31951.48393,
2020-1-3 8:00:00,6965.49,7405,6871.04,7344.96,68428.50045,
2020-1-4 8:00:00,7345,7404,7272.21,7354.11,29987.97498,
2020-1-5 8:00:00,7354.19,7495,7318,7358.75,38331.0856,
2020-1-6 8:00:00,7357.64,7795.34,7346.76,7758,54635.69532,
2020-1-7 8:00:00,7758.9,8207.68,7723.71,8145.28,91171.68466,
2020-1-8 8:00:00,8145.92,8455,7870,8055.98,112622.6426,
2020-1-9 8:00:00,8054.72,8055.96,7750,7817.76,64239.51983,
2020-1-10 8:00:00,7817.74,8199,7672,8197.02,82406.77745,
2020-1-11 8:00:00,8198.86,8286.34,8003.16,8020.01,54810.03267,
2020-1-12 8:00:00,8020.01,8197,7960,8184.98,38131.49434,
2020-1-13 8:00:00,8184.97,8196,8055.89,8110.34,31159.75568,
2020-1-14 8:00:00,8110.34,8880,8105.54,8810.01,120399.1267,
2020-1-15 8:00:00,8814.64,8916.48,8564,8821.41,84816.29761,
2020-1-16 8:00:00,8820.01,8859.81,8586,8720.01,51991.07428,
2020-1-17 8:00:00,8720.15,9041.65,8672.44,8913.28,70897.73738,
2020-1-18 8:00:00,8913.27,8988.88,8806.38,8915.96,38294.74655,
2020-1-19 8:00:00,8915.09,9198.98,8466,8701.7,70676.88926,
2020-1-20 8:00:00,8701.72,8746.99,8521.28,8642.35,38896.63975,
2020-1-21 8:00:00,8642.35,8789,8488,8736.03,36494.68766,
2020-1-22 8:00:00,8736.04,8818,8590,8682.36,29080.55714,
2020-1-23 8:00:00,8682.77,8691.81,8306.39,8404.52,48165.9446,
2020-1-24 8:00:00,8404.52,8528.02,8238,8439,41687.52953,
2020-1-25 8:00:00,8438.99,8451.26,8254.9,8340.58,25521.15793,
2020-1-26 8:00:00,8340.01,8618.13,8293.66,8615,31130.48516,
2020-1-27 8:00:00,8614.39,9000,8535,8907.57,53973.543,
2020-1-28 8:00:00,8907.57,9400,8862.4,9374.21,74584.85376,
2020-1-29 8:00:00,9375.34,9449.24,9216,9301.53,53864.06512,
2020-1-30 8:00:00,9301.57,9578,9204.44,9513.21,60626.74426,
2020-1-31 8:00:00,9511.52,9530.22,9210.01,9352.89,45552.02235,
2020-2-1 8:00:00,9351.71,9464.53,9281,9384.61,28578.06735,
2020-2-2 8:00:00,9384.41,9477.03,9120,9331.51,45690.91254,
2020-2-3 8:00:00,9331.59,9618.79,9234,9292.24,50892.13345,
2020-2-4 8:00:00,9291.35,9350,9093.01,9197.02,53308.17527,
2020-2-5 8:00:00,9197.02,9744.45,9177.22,9612.04,64870.41562,
2020-2-6 8:00:00,9612.03,9862.57,9526.35,9772,64949.70659,
2020-2-7 8:00:00,9772,9885,9730,9813.73,43966.11463,
2020-2-8 8:00:00,9813.87,9940,9667.11,9895.05,43600.84367,
2020-2-9 8:00:00,9895.04,10166,9880.75,10151.75,43408.47562,
2020-2-10 8:00:00,10151.72,10188,9756,9851.83,59573.08462,
2020-2-11 8:00:00,9851.74,10323.59,9700,10223.08,62422.39522,
2020-2-12 8:00:00,10223.08,10450,10223.08,10326.46,61008.06393,
2020-2-13 8:00:00,10325.33,10500,10080,10229.63,79344.35876,
2020-2-14 8:00:00,10227.78,10381.56,10111.37,10344.36,47038.48017,
2020-2-15 8:00:00,10344.36,10375,9801,9904.72,57657.20295,
2020-2-16 8:00:00,9904.46,10050,9638.12,9917.27,60023.99954,
2020-2-17 8:00:00,9910.7,9964.16,9452.67,9706,70261.0119,
2020-2-18 8:00:00,9706,10250,9576.01,10164.71,70604.12402,
2020-2-19 8:00:00,10164.78,10250,9350,9593.79,55162.5869,
2020-2-20 8:00:00,9594.65,9699,9400,9596.42,60152.34291,
2020-2-21 8:00:00,9597.21,9755.51,9550.21,9677.05,42181.55452,
2020-2-22 8:00:00,9677.05,9709.17,9560.02,9650.86,24636.75762,
2020-2-23 8:00:00,9650.85,9990,9645,9936.4,37702.08984,
2020-2-24 8:00:00,9936.4,9990,9473.56,9656.13,55796.59612,
2020-2-25 8:00:00,9655.52,9675,9250,9315.84,54379.34455,
2020-2-26 8:00:00,9316.48,9377.44,8633.63,8785.25,92130.34548,
2020-2-27 8:00:00,8786,8971.77,8531,8823.21,72483.57876,
2020-2-28 8:00:00,8823.25,8900,8445,8692.91,71155.20898,
2020-2-29 8:00:00,8690.8,8790,8656,8712.95,9905.660142,
